source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
dasatinib	Compound	DrugBank:DB01254	Leukemia, Myeloid, Chronic-Phase	Disease	UMLS:C0023474	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Acute lymphocytic leukemia	Disease	UMLS:C0023449	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Acute Promyelocytic Leukemia	Disease	UMLS:C0023487	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Acute monocytic leukemia	Disease	UMLS:C0023465	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Leukemia, Myelocytic, Acute	Disease	UMLS:C0023467	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Acute Erythroblastic Leukemia	Disease	UMLS:C0023440	RepoDB::therapeutic::Compound:Disease	RepoDB
daunorubicin	Compound	DrugBank:DB00694	Kaposi Sarcoma	Disease	UMLS:C0036220	RepoDB::therapeutic::Compound:Disease	RepoDB
decitabine	Compound	DrugBank:DB01262	Leukemia, Myelocytic, Acute	Disease	UMLS:C0023467	RepoDB::therapeutic::Compound:Disease	RepoDB
deferoxamine	Compound	DrugBank:DB00746	Poisoning by iron AND/OR its compounds	Disease	UMLS:C0412842	RepoDB::therapeutic::Compound:Disease	RepoDB
deflazacort	Compound	DrugBank:DB11921	Muscular Dystrophy, Duchenne	Disease	UMLS:C0013264	RepoDB::therapeutic::Compound:Disease	RepoDB
dehydrocholic acid	Compound	DrugBank:DB11622	Incomplete passage of stool	Disease	UMLS:C0426639	RepoDB::therapeutic::Compound:Disease	RepoDB
dehydrocholic acid	Compound	DrugBank:DB11622	Constipation	Disease	UMLS:C0009806	RepoDB::therapeutic::Compound:Disease	RepoDB
dehydrocholic acid	Compound	DrugBank:DB11622	Biliary Tract Diseases	Disease	UMLS:C0005424	RepoDB::therapeutic::Compound:Disease	RepoDB
prasterone	Compound	DrugBank:DB01708	Dyspareunia	Disease	UMLS:C1384606	RepoDB::therapeutic::Compound:Disease	RepoDB
prasterone	Compound	DrugBank:DB01708	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
delapril	Compound	DrugBank:DB13312	Hypertensive disease	Disease	UMLS:C0020538	RepoDB::therapeutic::Compound:Disease	RepoDB
delavirdine	Compound	DrugBank:DB00705	HIV Infections	Disease	UMLS:C0019693	RepoDB::therapeutic::Compound:Disease	RepoDB
aclarubicin	Compound	DrugBank:DB11617	Leukemia, Myelocytic, Acute	Disease	UMLS:C0023467	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Trachoma	Disease	UMLS:C0040592	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Anthrax disease	Disease	UMLS:C0003175	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Gonorrhea	Disease	UMLS:C0018081	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Chancroids	Disease	UMLS:C0007947	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Acute gonococcal urethritis	Disease	UMLS:C0275652	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Sinusitis	Disease	UMLS:C0037199	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Urinary tract infection	Disease	UMLS:C0042029	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Infective otitis media	Disease	UMLS:C0729586	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Acute gonococcal endometritis	Disease	UMLS:C0153196	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Actinomycosis	Disease	UMLS:C0001261	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Q Fever	Disease	UMLS:C0034362	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Gonorrhea of pharynx	Disease	UMLS:C0149966	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Yaws	Disease	UMLS:C0043388	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Acute bacterial sinusitis	Disease	UMLS:C0275556	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Lymphogranuloma Venereum	Disease	UMLS:C0024286	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Pharyngitis	Disease	UMLS:C0031350	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Rocky Mountain Spotted Fever	Disease	UMLS:C0035793	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Rickettsialpox	Disease	UMLS:C0035597	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Brucellosis	Disease	UMLS:C0006309	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Psittacosis	Disease	UMLS:C0029291	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Gingivostomatitis	Disease	UMLS:C0149704	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Gonorrhea of rectum	Disease	UMLS:C0275665	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Syphilis	Disease	UMLS:C0039128	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Acute gonococcal cervicitis	Disease	UMLS:C0153195	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Klebsiella cystitis	Disease	UMLS:C0520775	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Pneumonia	Disease	UMLS:C0032285	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Staphylococcus aureus infection	Disease	UMLS:C1318973	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Bronchitis	Disease	UMLS:C0006277	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Relapsing Fever	Disease	UMLS:C0035021	RepoDB::therapeutic::Compound:Disease	RepoDB
demeclocycline	Compound	DrugBank:DB00618	Granuloma Inguinale	Disease	UMLS:C0018190	RepoDB::therapeutic::Compound:Disease	RepoDB
demexiptiline	Compound	DrugBank:DB08998	Depressive disorder	Disease	UMLS:C0011581	RepoDB::therapeutic::Compound:Disease	RepoDB
desipramine	Compound	DrugBank:DB01151	Depressive disorder	Disease	UMLS:C0011581	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Chronic Spontaneous Urticaria	Disease	UMLS:C0578870	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Rhinitis, Vasomotor	Disease	UMLS:C0035460	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Hay fever	Disease	UMLS:C0018621	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Sneezing	Disease	UMLS:C0037383	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Allergic Conjunctivitis	Disease	UMLS:C0009766	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Common Cold	Disease	UMLS:C0009443	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Nasal congestion (finding)	Disease	UMLS:C0027424	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Rhinorrhea	Disease	UMLS:C1260880	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
desloratadine	Compound	DrugBank:DB00967	Allergic urticaria	Disease	UMLS:C0149526	RepoDB::therapeutic::Compound:Disease	RepoDB
desmopressin	Compound	DrugBank:DB00035	Hemophilia A	Disease	UMLS:C0019069	RepoDB::therapeutic::Compound:Disease	RepoDB
desmopressin	Compound	DrugBank:DB00035	von Willebrand Disease	Disease	UMLS:C0042974	RepoDB::therapeutic::Compound:Disease	RepoDB
desmopressin	Compound	DrugBank:DB00035	Bedwetting	Disease	UMLS:C0270327	RepoDB::therapeutic::Compound:Disease	RepoDB
desmopressin	Compound	DrugBank:DB00035	Polyuria	Disease	UMLS:C0032617	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Chronic small plaque psoriasis	Disease	UMLS:C0406317	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Pruritus of genital organs	Disease	UMLS:C0033777	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Contact Dermatitis	Disease	UMLS:C0011616	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Granuloma Annulare	Disease	UMLS:C0085074	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Exanthema	Disease	UMLS:C0015230	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Lymphoma, T-Cell, Cutaneous	Disease	UMLS:C0079773	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Seborrheic dermatitis	Disease	UMLS:C0036508	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Pruritus Ani	Disease	UMLS:C0033775	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Psoriasis of scalp	Disease	UMLS:C0406326	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Chronic discoid lupus erythematosus	Disease	UMLS:C0024138	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Dermatitis, Atopic	Disease	UMLS:C0011615	RepoDB::therapeutic::Compound:Disease	RepoDB
desoximetasone	Compound	DrugBank:DB00547	Lichen Simplex Chronicus	Disease	UMLS:C0149922	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Hay fever	Disease	UMLS:C0018621	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Rhinitis, Vasomotor	Disease	UMLS:C0035460	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Nasal congestion (finding)	Disease	UMLS:C0027424	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Rhinorrhea	Disease	UMLS:C1260880	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Allergic Conjunctivitis	Disease	UMLS:C0009766	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Sneezing	Disease	UMLS:C0037383	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Common Cold	Disease	UMLS:C0009443	RepoDB::therapeutic::Compound:Disease	RepoDB
acrivastine	Compound	DrugBank:DB09488	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Keloid	Disease	UMLS:C0022548	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Allergic Conjunctivitis	Disease	UMLS:C0009766	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Branch retinal vein occlusion with macular edema	Disease	UMLS:C0339507	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Dermatitis Herpetiformis	Disease	UMLS:C0011608	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Blepharoconjunctivitis	Disease	UMLS:C0005743	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Corneal Abrasions	Disease	UMLS:C0010032	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Infective otitis media	Disease	UMLS:C0729586	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Exanthema	Disease	UMLS:C0015230	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Exacerbation of asthma	Disease	UMLS:C0349790	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Humoral hypercalcemia of malignancy (disorder)	Disease	UMLS:C0149911	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Psoriasis of scalp	Disease	UMLS:C0406326	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Autoimmune hemolytic anemia	Disease	UMLS:C0002880	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Transplanted organ rejection	Disease	UMLS:C0345468	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Angioedema	Disease	UMLS:C0002994	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Pruritus Ani	Disease	UMLS:C0033775	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Mycosis Fungoides	Disease	UMLS:C0026948	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Epicondylitis	Disease	UMLS:C0014488	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Punctate keratitis	Disease	UMLS:C0259799	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Tenosynovitis	Disease	UMLS:C0039520	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Rheumatic Heart Disease	Disease	UMLS:C0035439	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Addisonian crisis	Disease	UMLS:C0151467	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Inflammatory Bowel Diseases	Disease	UMLS:C0021390	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Disorder of eye	Disease	UMLS:C0015397	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Iridocyclitis	Disease	UMLS:C0022073	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Bacterial keratitis	Disease	UMLS:C0854211	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Ankylosing spondylitis	Disease	UMLS:C0038013	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Chronic discoid lupus erythematosus	Disease	UMLS:C0024138	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Acquired thrombocytopenia	Disease	UMLS:C0154301	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Lichen Simplex Chronicus	Disease	UMLS:C0149922	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Herpes zoster keratitis	Disease	UMLS:C1275687	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Crohn Disease	Disease	UMLS:C0010346	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Trichinellosis	Disease	UMLS:C0040896	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Cyclitis	Disease	UMLS:C0010543	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Addison Disease	Disease	UMLS:C0001403	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Erythema Multiforme	Disease	UMLS:C0014742	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Adrenogenital disorder	Disease	UMLS:C0701163	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Dermatitis, Atopic	Disease	UMLS:C0011615	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Corneal Ulcer	Disease	UMLS:C0010043	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Hodgkin Disease	Disease	UMLS:C0019829	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Tuberculosis, Miliary	Disease	UMLS:C0041321	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Serum Sickness	Disease	UMLS:C0036830	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Exfoliative dermatitis	Disease	UMLS:C0011606	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Psoriasis	Disease	UMLS:C0033860	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Cerebral Edema	Disease	UMLS:C0006114	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Granuloma Annulare	Disease	UMLS:C0085074	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Chronic small plaque psoriasis	Disease	UMLS:C0406317	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Pruritus of genital organs	Disease	UMLS:C0033777	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Seborrheic dermatitis	Disease	UMLS:C0036508	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Berylliosis	Disease	UMLS:C0005138	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Sarcoidosis	Disease	UMLS:C0036202	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Thyroiditis	Disease	UMLS:C0040147	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Lymphoma, Follicular	Disease	UMLS:C0024301	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Contact Dermatitis	Disease	UMLS:C0011616	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Infective blepharitis	Disease	UMLS:C0729587	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Dermatologic disorders	Disease	UMLS:C0037274	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Pemphigus	Disease	UMLS:C0030807	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Iritis	Disease	UMLS:C0022081	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Simple Pulmonary Eosinophilia	Disease	UMLS:C0242459	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Acute lymphocytic leukemia	Disease	UMLS:C0023449	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Allergic otitis externa	Disease	UMLS:C1320547	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Keratitis	Disease	UMLS:C0022568	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Lymphoma, T-Cell, Cutaneous	Disease	UMLS:C0079773	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Bursitis	Disease	UMLS:C0006444	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Otitis Externa	Disease	UMLS:C0029878	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Rosacea	Disease	UMLS:C0035854	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Anemia, Diamond-Blackfan	Disease	UMLS:C1260899	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Musculoskeletal Diseases	Disease	UMLS:C0026857	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Arthritis, Gouty	Disease	UMLS:C0003868	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Nephrotic Syndrome	Disease	UMLS:C0027726	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Punctate keratopathy	Disease	UMLS:C0423234	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Laryngeal Edema	Disease	UMLS:C0023052	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone	Compound	DrugBank:DB01234	Arthritis, Psoriatic	Disease	UMLS:C0003872	RepoDB::therapeutic::Compound:Disease	RepoDB
