"drug_name","drugbank_id","ind_name","ind_id","NCT","status","phase","DetailedStatus"
"decitabine","DB01262","Refractory acute myeloid leukemia","C4528668","NCT04013880","Withdrawn","Phase 1/Phase 2","Loss of funding"
"amikacin","DB00479","Cystic Fibrosis","C0010674","NCT01315691","Withdrawn","Phase 3",NA
"adalimumab","DB00051","Rheumatoid Arthritis","C0003873","NCT02150473","Terminated","Phase 3",NA
"risedronic acid","DB00884","Malignant neoplasm of breast","C0006142","NCT00324714","Withdrawn","Phase 3",NA
"risedronic acid","DB00884","Osteoporosis","C0029456","NCT00324714","Withdrawn","Phase 3",NA
"naltrexone","DB00704","Dermatitis, Atopic","C0011615","NCT04154033","Withdrawn","Phase 2","Funding"
"pemetrexed","DB00642","Microglioma","C0280803","NCT00712062","Withdrawn","Phase 2","Lack of accrual"
"bortezomib","DB00188","Multiple Myeloma","C0026764","NCT01002248","Terminated","Phase 3",NA
NA,"DB01234","Multiple Myeloma","C0026764","NCT01002248","Terminated","Phase 3",NA
"adalimumab","DB00051","Rheumatoid Arthritis","C0003873","NCT02092961","Terminated","Phase 2","AZ decision to discontinue fostamatinib development in RA; rights to fostamatinib returned to Rigel Pharmaceuticals."
"prednisone","DB00635","Pain","C0030193","NCT00503984","Terminated","Phase 1/Phase 2","Withdrawal of Funding"
NA,"DB00928","Pain","C0030193","NCT00503984","Terminated","Phase 1/Phase 2","Withdrawal of Funding"
NA,"DB01248","Pain","C0030193","NCT00503984","Terminated","Phase 1/Phase 2","Withdrawal of Funding"
"bortezomib","DB00188","Multiple Myeloma","C0026764","NCT00464178","Terminated","Phase 2","The study was closed early due to poor accrual"
"norepinephrine","DB06262","Hypotension, Orthostatic","C0020651","NCT00581477","Terminated","Phase 2/Phase 3","1. enrollment slower than anticipated; 2. FDA approval of droxidopa so no longer need to treat patients on research basis; 3. personnel who were primarily responsible for the study are no longer at Vanderbilt."
NA,"DB00368","Hypotension, Orthostatic","C0020651","NCT00581477","Terminated","Phase 2/Phase 3","1. enrollment slower than anticipated; 2. FDA approval of droxidopa so no longer need to treat patients on research basis; 3. personnel who were primarily responsible for the study are no longer at Vanderbilt."
"paclitaxel","DB01229","Malignant neoplasm of breast","C0006142","NCT02569489","Withdrawn","Phase 1","Reconsideration of Study Design; plan for alternative protocol"
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT02569489","Withdrawn","Phase 1","Reconsideration of Study Design; plan for alternative protocol"
"enocitabine","DB00987","Relapsing acute myeloid leukemia","C2349276","NCT02109627","Terminated","Phase 1","Low Accrual"
"enocitabine","DB00987","Refractory acute myeloid leukemia","C4528668","NCT02109627","Terminated","Phase 1","Low Accrual"
"rimonabant","DB06155","Obesity","C0028754","NCT00678483","Terminated","Phase 3","Company decision taken in light of demands by certain national health authorities"
"methotrexate","DB00563","Malignant neoplasm of breast","C0006142","NCT00397501","Withdrawn","Phase 1/Phase 2","after original approval, IRB closed enrollment; major revisions required to re-open."
NA,"DB00958","Malignant neoplasm of breast","C0006142","NCT00397501","Withdrawn","Phase 1/Phase 2","after original approval, IRB closed enrollment; major revisions required to re-open."
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT00397501","Withdrawn","Phase 1/Phase 2","after original approval, IRB closed enrollment; major revisions required to re-open."
"doxorubicin","DB00997","Malignant neoplasm of breast","C0006142","NCT00346229","Terminated","Phase 1","Funding"
"natalizumab","DB00108","Multiple Myeloma","C0026764","NCT00675428","Terminated","Phase 1/Phase 2","Sponsor decision due to low enrollment and not safety concerns."
"lamotrigine","DB00555","Bipolar Disorder","C0005586","NCT00063362","Terminated","Phase 3","Funding Expiration"
NA,"DB00313","Bipolar Disorder","C0005586","NCT00063362","Terminated","Phase 3","Funding Expiration"
NA,"DB14509","Bipolar Disorder","C0005586","NCT00063362","Terminated","Phase 3","Funding Expiration"
"melphalan","DB01042","Retinoblastoma","C0035335","NCT01293539","Terminated","Phase 2","IAC is now recognized as part of standard of care treatment options in the US."
"alefacept","DB00092","Chronic graft-versus-host disease","C0867389","NCT01226420","Terminated","Phase 2","Discontinuation of drug supply from Astellas."
"dexamethasone phosphate","DB01234","Multiple Myeloma","C0026764","NCT03683277","Terminated","Phase 2","Recruitment issue, 26 patients enrolled instead of 70 initially planned"
"colchicine","DB01394","COVID19 (disease)","C5203670","NCT04375202","Terminated","Phase 2","Insufficient rate of patient accrual and newly available scientific evidence"
"rituximab","DB00073","Rheumatoid Arthritis","C0003873","NCT00396812","Terminated","Phase 1/Phase 2","The perceived risk-benefit ratio for individuals with early active RA"
"celecoxib","DB00482","Endocrine exophthalmos","C0155264","NCT02845336","Terminated","Phase 2","Poor enrollment"
"estradiol","DB00783","Malignant neoplasm of breast","C0006142","NCT00193726","Terminated","Phase 3","The accrual was very slow and there were many competing studies ongoing/initiated ."
NA,"DB00977","Malignant neoplasm of breast","C0006142","NCT00193726","Terminated","Phase 3","The accrual was very slow and there were many competing studies ongoing/initiated ."
"sunitinib","DB01268","Renal Cell Carcinoma","C0007134","NCT00556205","Withdrawn","Phase 2","Toxicity of combination from other trials"
NA,"DB00112","Renal Cell Carcinoma","C0007134","NCT00556205","Withdrawn","Phase 2","Toxicity of combination from other trials"
"rituximab","DB00073","Neuroblastoma","C0027819","NCT00202930","Terminated","Phase 2","Closed early due to low accrual."
"bendamustine","DB06769","Multiple Myeloma","C0026764","NCT01484626","Terminated","Phase 1/Phase 2","Celgene would no longer supply lenalidomide for the study"
"melphalan","DB01042","Multiple Myeloma","C0026764","NCT03639610","Terminated","Phase 2","The sponsor decided to terminate the study following an FDA request of a partial clinical hold."
NA,"DB01234","Multiple Myeloma","C0026764","NCT03639610","Terminated","Phase 2","The sponsor decided to terminate the study following an FDA request of a partial clinical hold."
"azithromycin","DB00207","Trachoma","C0040592","NCT02176057","Withdrawn","Phase 2/Phase 3","Nepal Ministry of Health implemented public drug treatment prior to the proposed start date"
"busulfan","DB01008","Multiple Myeloma","C0026764","NCT00615589","Terminated","Phase 2","Low accrual"
"sertraline","DB01104","Alcoholic Intoxication, Chronic","C0001973","NCT00249431","Terminated","Phase 2","Inability to recruit patients."
"granisetron","DB00889","Gastroparesis","C0152020","NCT04501211","Withdrawn","Phase 2","Abandoned due to limited resources"
"adapalene","DB00210","Acne Vulgaris","C0001144","NCT04329403","Withdrawn","Phase 3","Market reasons"
"prasterone sulfate","DB00608","Malaria","C0024530","NCT00442403","Suspended","Phase 3","At the end of the year 2002, Cameroon switched from chloroquine to amodiaquine as first-line therapy for of uncomplicated malaria."
NA,"DB01708","Malaria","C0024530","NCT00442403","Suspended","Phase 3","At the end of the year 2002, Cameroon switched from chloroquine to amodiaquine as first-line therapy for of uncomplicated malaria."
"Vitamin E","DB00163","Hypercholesterolemia","C0020443","NCT02634606","Terminated","Phase 3","Unable to obtain supplement for this study. Unable to recruit."
"etoposide","DB00773","Non-Small Cell Lung Carcinoma","C0007131","NCT00417248","Terminated","Phase 1/Phase 2","Negative sorafenib results from ESCAPE trial and safety concerns of regimen"
NA,"DB00398","Non-Small Cell Lung Carcinoma","C0007131","NCT00417248","Terminated","Phase 1/Phase 2","Negative sorafenib results from ESCAPE trial and safety concerns of regimen"
"melatonin","DB01065","Heart failure","C0018801","NCT00869869","Withdrawn","Phase 2","No subjects were enrolled in this study. Funding ran out."
"reboxetine","DB00234","Attention deficit hyperactivity disorder","C1263846","NCT00562055","Withdrawn","Phase 2","This study was withdrawn due to business reasons."
NA,"DB00289","Attention deficit hyperactivity disorder","C1263846","NCT00562055","Withdrawn","Phase 2","This study was withdrawn due to business reasons."
"dexrazoxane","DB00380","Malignant neoplasm of breast","C0006142","NCT00955890","Terminated","Phase 2","Enrolled too slow"
"fentanyl","DB00813","Chronic pain","C0150055","NCT02138409","Withdrawn","Phase 3","Sponsor elected not to continue with study."
"ticagrelor","DB08816","Peripheral arterial stenosis","C4025272","NCT02230527","Terminated","Phase 2/Phase 3","Lack of enrollment"
NA,"DB00758","Peripheral arterial stenosis","C4025272","NCT02230527","Terminated","Phase 2/Phase 3","Lack of enrollment"
"tenofovir","DB14126","HIV Infections","C0019693","NCT01737359","Terminated","Phase 2",NA
"methotrexate","DB00563","Malignant neoplasm of breast","C0006142","NCT01227408","Withdrawn","Phase 2","Sponsor withdrew due to funding issues"
NA,"DB01229","Malignant neoplasm of breast","C0006142","NCT01227408","Withdrawn","Phase 2","Sponsor withdrew due to funding issues"
NA,"DB01101","Malignant neoplasm of breast","C0006142","NCT01227408","Withdrawn","Phase 2","Sponsor withdrew due to funding issues"
NA,"DB00531","Malignant neoplasm of breast","C0006142","NCT01227408","Withdrawn","Phase 2","Sponsor withdrew due to funding issues"
NA,"DB00997","Malignant neoplasm of breast","C0006142","NCT01227408","Withdrawn","Phase 2","Sponsor withdrew due to funding issues"
"quetiapine","DB01224","Schizophrenia","C0036341","NCT00396214","Terminated","Phase 3","This trial discontinued on 2 May 2008 due to lack of enrolment"
"nicotinamide","DB02701","Malignant neoplasm of breast","C0006142","NCT01349088","Withdrawn","Phase 1/Phase 2",NA
NA,"DB01101","Malignant neoplasm of breast","C0006142","NCT01349088","Withdrawn","Phase 1/Phase 2",NA
"sevelamer","DB00658","Chronic Kidney Diseases","C1561643","NCT00833768","Terminated","Phase 3","After an extensive review,the ASPIRE in CKD study was terminated because it was not possible to complete the study in an appropriate time frame."
"sevelamer","DB00658","Hyperphosphatemia (disorder)","C0085681","NCT00833768","Terminated","Phase 3","After an extensive review,the ASPIRE in CKD study was terminated because it was not possible to complete the study in an appropriate time frame."
"abatacept","DB01281","Crohn Disease","C0010346","NCT00406653","Terminated","Phase 3","Sponsor Decision"
"fingolimod","DB08868","Multiple Sclerosis, Primary Progressive","C0751964","NCT00731692","Terminated","Phase 3","The extension study was terminated early after the results of the core study showed the study did not meet primary endpoint; confirmed disability progression"
"dexamethasone phosphate","DB01234","Multiple Myeloma","C0026764","NCT03104270","Terminated","Phase 2","The study was terminated early by Funding Sponsor due to low enrollment."
"imatinib","DB00619","Gastrointestinal Stromal Tumors","C0238198","NCT00009906","Terminated","Phase 3",NA
"cisplatin","DB00515","Non-Small Cell Lung Carcinoma","C0007131","NCT00887315","Terminated","Phase 2","Slow accrual and loss of sponsor"
NA,"DB01248","Non-Small Cell Lung Carcinoma","C0007131","NCT00887315","Terminated","Phase 2","Slow accrual and loss of sponsor"
"verapamil","DB00661","Sinusitis","C0037199","NCT03102190","Terminated","Phase 1","Phase II funding not available"
"spironolactone","DB00421","Acute heart failure","C0264714","NCT02299726","Withdrawn","Phase 2","Study was not funded"
"sirolimus","DB00877","Pemphigus","C0030807","NCT01313923","Terminated","Early Phase 1","Lack of funding"
"bevacizumab","DB00112","Glioblastoma Multiforme","C1621958","NCT01526837","Terminated","Phase 1","Investigators decision"
"norfloxacin","DB01059","Cystitis","C0010692","NCT01527019","Withdrawn","Phase 3","the company suspended the persecution of this combination"
"capecitabine","DB01101","Malignant neoplasm of breast","C0006142","NCT00227656","Terminated","Phase 2","Study slow to accrue."
"methylprednisolone","DB00959","Myasthenia Gravis","C0026896","NCT00424489","Terminated","Phase 1","No participants enrolled for more than two years. No plan to continue study."
NA,"DB14644","Myasthenia Gravis","C0026896","NCT00424489","Terminated","Phase 1","No participants enrolled for more than two years. No plan to continue study."
NA,"DB00860","Myasthenia Gravis","C0026896","NCT00424489","Terminated","Phase 1","No participants enrolled for more than two years. No plan to continue study."
NA,"DB00531","Myasthenia Gravis","C0026896","NCT00424489","Terminated","Phase 1","No participants enrolled for more than two years. No plan to continue study."
"arsenic trioxide","DB01169","Endometrial Carcinoma","C0476089","NCT01184053","Terminated","Phase 2","Accrual was very low. No subject had been enrolled in a year."
"moxifloxacin","DB00218","Acute otitis media","C0271429","NCT01071902","Terminated","Phase 3","Management decision"
"tolcapone","DB00323","Schizophrenia","C0036341","NCT00044083","Terminated","Phase 2","Scientific Director request to use resources for other studies"
"lenalidomide","DB00480","Multiple Myeloma","C0026764","NCT01881789","Terminated","Phase 1/Phase 2","A program evaluation identified that the safety profile and pharmacokinetic (PK) characteristics of the formulation used in all oprozomib studies required further optimization and thus enrollment in OPZ003 was halted during dose-escalation."
NA,"DB00531","Multiple Myeloma","C0026764","NCT01881789","Terminated","Phase 1/Phase 2","A program evaluation identified that the safety profile and pharmacokinetic (PK) characteristics of the formulation used in all oprozomib studies required further optimization and thus enrollment in OPZ003 was halted during dose-escalation."
NA,"DB01234","Multiple Myeloma","C0026764","NCT01881789","Terminated","Phase 1/Phase 2","A program evaluation identified that the safety profile and pharmacokinetic (PK) characteristics of the formulation used in all oprozomib studies required further optimization and thus enrollment in OPZ003 was halted during dose-escalation."
"enocitabine","DB00741","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
NA,"DB00563","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
NA,"DB01204","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
NA,"DB00541","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
NA,"DB00188","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
NA,"DB00987","Acute lymphoblastic leukemia - category","C1531702","NCT02535806","Terminated","Phase 2","Funding source discontinued"
